date,JNJ,UNH,PFE,MRK,ABBV,MDT,AMGN,ABT,LLY,BMY,GILD,TMO,CVS,BIIB,ANTM,BDX,AET,AGN,DHR,CELG,ISRG,SYK,ILMN,ESRX,BSX,HUM,VRTX,CI,ZTS,BAX,HCA,REGN,CNC,EW,ALGN,ALXN,MCK,ZBH,A,IDXX,IQV,CERN,MYL,LH,CAH,ABMD,RMD,MTD,WAT,DGX,ABC,COO,INCY,HSIC,UHS,HOLX,NKTR,PKI,VAR,PRGO,DVA,XRAY,EVHC
2016-07-05,115.1953,136.854,32.9181,54.1682,57.0766,82.841,144.975,37.5349,75.1149,69.9126,78.6893,146.1196,89.7903,242.03,126.5696,165.7101,116.749,229.9641,79.3695,100.25,221.5564,118.2401,138.67,75.61,23.3,174.8309,86.51,126.6871,46.8513,44.2533,75.3938,359.61,69.7,99.63,80.87,117.64,183.906,117.9765,42.9272,93.38,67.23,58.26,42.67,130.73,74.0712,109.83,61.1214,363.19,141.52,78.1011,77.3099,177.2964,79.71,88.625,131.3421,34.44,14.09,51.5392,72.4373,89.1984,76.37,61.4149,
2016-07-06,115.5439,137.6467,32.9641,55.2515,58.4131,83.6348,146.6477,38.8578,75.4733,69.9884,80.4152,147.9653,90.8113,247.48,127.8079,166.5425,117.2757,230.9191,79.5867,104.6,223.4798,118.123,140.79,76.21,23.67,177.5637,89.66,128.2364,47.4332,44.9175,75.4533,371.57,69.43,103.5,81.25,121.12,188.2221,119.7764,43.6336,93.57,68.31,58.79,43.54,131.97,75.7377,111.44,61.4194,366.61,142.65,78.2167,78.1084,177.5462,82.48,89.07,132.2948,34.7,14.21,51.9353,73.2697,91.1121,76.68,61.9979,
2016-07-07,115.4214,136.1192,32.8814,54.8966,58.4684,83.673,147.1552,39.3622,74.8131,70.1969,80.1713,147.9157,90.2819,247.27,125.2153,167.6071,112.6233,231.9227,79.6657,104.41,225.0998,118.0645,140.06,76.55,23.66,160.5551,90.05,126.937,47.0387,45.0444,76.2656,371.45,69.0,103.75,81.89,123.34,187.5551,120.0125,43.5846,93.86,68.99,59.61,43.7,131.97,75.2169,113.53,60.8812,366.75,142.47,78.2552,77.916,178.3756,83.53,88.99,133.7139,35.5,14.3,52.0739,74.226,91.3476,76.92,61.7608,
2016-07-08,115.7418,136.5736,33.2031,55.429,59.1413,84.5051,151.3934,39.8666,75.1337,71.334,81.1844,151.5178,91.4541,251.3,127.8369,169.9978,114.1156,234.4367,79.8237,105.03,226.2798,119.2936,141.25,77.92,23.9,156.0267,88.96,129.5357,47.8376,45.5621,77.4741,378.35,70.93,104.72,82.93,124.42,189.1148,122.8353,44.6246,94.96,71.41,60.62,44.54,135.3,76.1069,114.15,61.996,373.03,146.53,79.2186,78.8107,181.7033,85.7,90.36,136.1155,35.93,14.92,53.4206,75.2621,91.9855,78.07,62.6403,
2016-07-11,115.8171,135.6552,33.2307,55.4196,59.3165,84.6485,150.5289,40.0855,74.6433,71.4382,80.903,151.1705,91.5487,252.54,127.2661,170.685,113.5694,232.1858,79.0537,103.41,224.5664,119.6448,139.64,77.93,23.77,151.9325,90.1,128.3063,47.6305,45.4058,77.4246,375.74,71.6,104.48,83.37,125.3,189.7622,123.0221,44.5461,94.6,70.82,60.1,44.55,135.55,76.7508,115.94,61.7749,375.32,145.78,79.787,79.0608,181.9731,85.0,90.89,136.1949,35.61,15.07,53.4305,75.9794,91.9266,78.44,62.9861,
2016-07-12,115.8077,135.2105,33.3134,55.6625,60.3812,85.0407,152.2016,40.1711,75.1432,72.2058,81.2594,153.1949,91.1894,253.36,127.5757,170.0559,112.895,233.5695,79.3103,103.41,225.1031,119.8106,148.99,78.28,23.64,152.6329,89.63,128.936,48.2025,45.7574,77.6623,368.75,72.43,106.27,84.37,125.35,191.7437,123.3959,45.6549,94.22,71.06,60.74,45.16,136.25,77.423,117.76,61.5251,379.11,147.61,79.97,80.9849,178.4156,84.97,90.45,135.5102,35.71,15.69,54.2128,76.3868,93.2123,77.85,62.3833,
2016-07-13,115.8831,136.7766,33.3778,55.6158,60.2324,84.8781,150.8484,40.1903,74.8508,72.5659,80.434,153.6116,92.2955,251.19,129.375,170.2882,116.492,235.0019,80.0013,101.76,224.2798,119.5082,145.86,78.6,23.63,159.1345,87.78,130.1254,48.5182,45.7281,78.8015,364.5,72.28,106.49,83.06,123.47,193.6467,123.5041,45.5371,93.65,71.06,60.36,45.3,135.9,77.9059,117.505,61.9191,379.43,147.92,80.0567,81.7064,178.7054,82.56,90.555,135.5697,35.8,15.77,55.1944,76.5019,93.7128,77.99,62.2351,
2016-07-14,116.0527,136.1579,33.9385,55.7092,59.163,84.9546,152.9346,40.4872,76.0109,72.7459,80.237,156.5191,92.1348,252.87,129.5394,170.8592,116.4626,237.9642,79.8434,101.42,225.1998,119.3034,147.23,79.45,23.78,159.1049,88.15,129.9455,49.2974,45.8551,77.5731,365.27,72.05,107.03,83.25,125.15,194.2549,124.2122,45.9198,93.21,72.82,60.8,45.38,136.32,78.5592,117.78,62.563,385.17,149.27,80.4999,82.6877,178.8353,82.14,90.725,134.0712,36.53,15.62,55.4125,76.6436,91.8874,77.73,62.5118,
2016-07-15,115.8831,136.6316,33.8006,55.6905,58.884,84.5051,153.4421,40.3148,75.6619,72.0163,81.2969,155.8344,91.785,260.3,129.9264,169.4558,115.9544,236.3076,79.8829,102.85,223.4598,119.0887,148.71,79.33,23.58,156.7568,90.21,131.6047,49.0015,45.6793,77.9694,373.81,71.33,105.27,82.42,125.58,193.3819,123.3565,45.7922,93.49,71.67,60.58,45.45,136.19,77.9817,117.14,62.2747,385.09,148.83,80.2494,82.3029,178.2957,83.83,90.29,134.2002,36.35,15.45,54.9068,76.5196,92.9375,77.73,62.2153,
2016-07-18,116.015,136.0709,33.6811,55.1208,59.1072,84.3425,153.1132,40.3052,75.4073,71.9784,81.5408,155.8444,91.577,261.5,130.5939,168.7976,115.6904,238.1785,79.9026,102.7,223.5131,118.64,149.57,79.68,23.58,157.4967,89.42,133.064,49.0409,45.4644,78.8015,381.54,72.11,105.75,82.87,125.46,193.9312,122.7664,45.9198,93.76,72.37,60.89,45.53,136.42,78.7865,117.47,63.3126,384.47,148.93,79.9989,82.7647,177.4563,84.13,90.46,134.7659,36.44,15.4,54.7581,76.5816,90.749,77.51,62.0276,
2016-07-19,118.0029,137.8497,33.6811,54.7846,58.884,84.5242,152.6997,40.0275,75.4261,71.514,80.1432,155.4375,92.009,259.82,127.7498,168.9138,112.5528,236.4343,79.8434,102.26,223.9664,118.7766,148.68,79.0,23.75,151.3208,87.43,130.2354,48.6957,45.1226,78.6133,377.15,71.79,105.91,82.98,124.16,194.196,122.4713,46.0964,94.06,72.14,60.63,44.93,136.8,78.4172,116.59,62.957,385.04,148.79,80.1049,82.6589,177.0165,82.82,90.255,134.8453,36.5,14.95,54.6094,76.5107,91.3182,77.35,62.0671,
2016-07-20,117.8993,138.2654,33.7179,54.906,58.9677,84.8781,153.4139,40.8415,75.7185,71.7509,81.2876,156.4795,92.104,262.41,131.0485,170.1333,113.8626,240.6341,80.3469,104.62,234.3498,119.3619,152.59,79.18,24.26,156.2833,91.15,133.044,49.5637,45.6109,79.7723,384.7,72.45,106.71,83.41,126.93,194.6571,124.4089,46.1259,95.25,73.22,62.04,47.2,138.12,78.8622,118.24,63.5528,389.47,150.58,80.4999,83.3515,178.1859,86.88,90.43,134.9643,36.82,15.29,55.1745,77.1395,93.0847,77.62,62.4821,
2016-07-21,117.9087,138.1204,33.7455,54.906,59.4141,84.1034,154.2973,41.2149,75.8317,71.5425,81.8316,155.0009,92.0565,282.45,134.4633,169.2429,115.6318,241.5013,80.2481,107.45,230.3164,119.557,151.31,78.59,23.92,169.2271,93.21,140.2504,49.4552,45.0249,79.8713,389.52,73.0,106.26,82.72,127.3,192.7541,123.2287,45.7922,94.26,72.89,61.99,46.86,137.88,78.2184,116.01,63.3222,385.26,149.46,80.943,82.553,176.2969,87.79,89.86,136.2644,36.45,15.39,54.7185,76.803,89.8167,77.58,61.7311,
2016-07-22,117.7956,138.9132,33.773,54.934,59.3397,83.3001,155.6881,41.3394,76.9541,71.713,81.1844,155.6856,91.6767,287.78,138.2747,168.0911,117.7431,242.6122,80.1988,107.52,229.7898,114.1625,150.76,78.86,23.92,173.6864,93.89,145.9276,49.5736,45.2398,79.5939,391.34,75.39,106.25,84.59,125.8,192.8227,122.432,45.7039,94.44,74.03,61.95,46.59,138.82,78.5782,116.25,63.3606,387.08,149.4,81.8871,82.6011,177.4663,86.41,90.33,137.1774,36.52,15.2,54.8573,77.0775,90.7392,77.91,61.9881,
