date,BA,MMM,HON,UNP,GE,UTX,UPS,CAT,LMT,CSX,FDX,RTN,GD,NOC,NSC,EMR,DE,ITW,ETN,WM,DAL,JCI,LUV,ROP,FTV,IR,PCAR,PH,ROK,COL,CMI,SWK,UAL,INFO,HRS,CTAS,VRSK,GWW,AME,TXT,TDG,FAST,RSG,LLL,EFX,AAL,XYL,CHRW,EXPD,DOV,CPRT,URI,KSU,MAS,HII,JBHT,SNA,RHI,ARNC,JEC,NLSN,AOS,ALLE,ALK,FBHS,FLR,PNR,FLS,SRCL,PWR
2014-12-08,117.7983,146.3433,91.379,105.4055,22.471,103.3173,98.4798,84.2525,171.5149,33.2787,175.8139,100.2614,134.9707,138.0264,94.5382,56.1353,81.0481,88.9544,59.7186,44.755,44.3485,41.5909,40.7529,151.729,,57.8,62.1572,118.6507,102.173,80.6965,133.4966,88.7512,64.25,25.86,65.5317,70.4798,63.4,230.5309,49.7132,41.3232,163.08,41.9718,35.9612,115.8045,77.4959,49.0658,35.9228,67.5381,42.9851,54.5664,18.8,110.84,108.1163,20.625,103.2797,77.6804,127.5526,52.3354,35.1465,44.1355,38.513,25.9436,53.2454,54.2283,43.1018,56.2607,56.6487,55.9598,130.91,29.4
2014-12-09,117.2377,146.2524,91.9064,106.4326,22.3747,105.0903,98.3189,84.4294,172.2106,33.6036,173.1408,100.2614,135.0266,138.9493,95.1599,56.153,81.3765,88.6404,60.2285,44.5276,43.4023,41.5813,39.4548,152.393,,58.1603,62.9653,119.4218,102.173,80.8678,133.4966,88.9839,62.52,26.5,65.5317,70.8756,63.3,229.9226,49.7912,41.5516,164.1999,41.9223,35.9703,116.531,77.8213,46.6424,36.2077,66.7904,42.4341,54.4259,18.815,109.31,109.0626,20.9105,102.6886,77.5069,127.881,52.7741,34.6071,43.6149,39.7721,26.2312,53.3327,53.2464,43.8477,56.8432,57.8659,56.0439,130.98,29.74
2014-12-10,112.6986,143.8971,90.2223,104.2592,22.1036,103.7286,98.3457,82.28,169.7623,32.4804,171.095,98.0443,131.414,135.9076,92.5999,54.2291,79.8438,87.3661,58.7426,44.2637,43.2992,40.6607,40.1814,149.4539,,57.7708,60.992,116.3466,98.3183,79.6114,128.7998,87.9503,63.69,26.12,64.4221,69.3888,63.0,223.646,48.475,40.2599,162.1959,41.4497,35.7509,114.1836,77.1323,47.2507,34.9919,65.4774,41.9591,52.717,18.485,108.21,106.2142,20.4152,99.3518,77.0443,126.3702,52.3634,33.7225,41.4734,38.5394,25.6224,52.5084,52.1041,42.3654,54.4383,56.0861,53.7939,130.11,28.29
2014-12-11,111.5503,144.7246,90.5832,104.8644,22.226,104.2221,98.8551,81.9881,170.9729,32.8424,171.5022,98.2845,132.5871,137.226,93.8342,54.1144,80.2726,87.717,58.7602,44.6458,45.2759,40.4497,40.6076,149.4246,,58.522,62.0099,117.1363,98.3367,80.0778,129.0056,88.3973,65.8,26.32,65.2913,70.2867,62.89,226.8811,48.397,40.3295,162.6253,41.8098,35.9429,114.3047,77.5533,48.7858,35.1249,66.4399,42.4151,51.8958,18.38,106.53,105.864,20.5831,99.8571,77.5936,126.4077,53.2501,32.7085,41.7681,37.9142,25.958,52.5472,52.8405,42.6428,54.814,56.5841,53.5138,130.53,28.08
2014-12-12,109.1994,142.8786,88.7232,103.2137,21.7712,102.4948,98.2921,80.0509,167.2959,32.3411,170.4454,96.3167,127.941,133.3085,92.8467,51.564,78.8312,86.1656,56.905,44.1272,44.667,39.8456,40.1136,146.3586,,57.5667,60.4474,114.3491,96.4139,78.2978,126.0533,87.2519,64.1,25.58,63.9135,68.5778,62.39,226.7059,47.3733,39.0776,161.716,41.0175,35.3944,111.9108,76.1946,48.2451,34.384,66.2611,42.4341,50.1721,18.23,99.68,103.7348,20.1885,98.8179,79.174,124.4839,52.9888,32.0828,40.2848,38.1696,25.6512,52.2559,52.6894,42.0785,53.4331,55.3484,51.2265,128.0,26.62
2014-12-15,110.3839,142.6331,88.6584,103.0212,21.5088,102.2755,98.9623,79.3875,166.4196,32.0534,170.9108,95.4391,126.2651,133.6286,92.9565,51.3169,79.7982,85.3899,56.6236,44.6731,44.7794,39.8935,40.2782,147.2471,,57.1123,60.2778,113.2714,95.1075,77.4793,125.5165,86.5163,64.04,25.45,63.5806,69.0605,62.58,225.0469,47.4415,39.4154,162.4485,40.7384,35.6047,112.4604,76.4147,49.0851,34.422,66.1649,43.2036,50.1277,18.045,99.46,104.9934,20.1466,98.8942,79.9931,124.4088,53.3901,32.2123,39.6758,38.2224,25.6272,52.149,54.4265,41.6673,53.2359,55.1824,51.1611,128.07,25.85
2014-12-16,112.346,144.6337,89.1859,102.8928,21.4213,103.4818,98.1402,79.0249,167.4857,32.1833,168.9619,95.1989,127.0006,135.4085,93.5599,52.2523,80.0993,85.3622,57.3006,44.937,42.5123,39.8935,38.3408,147.3741,,56.3703,60.4653,112.7232,96.4415,78.7166,123.8794,87.1402,61.63,24.96,63.183,69.0605,62.77,225.1022,47.5098,39.2365,161.0339,40.5224,35.824,112.7957,76.1659,46.3045,34.4505,65.9266,42.0446,50.8897,17.9625,99.71,105.4287,19.9367,99.7332,79.3186,124.3713,52.9328,31.1335,39.4695,38.2928,25.4403,51.8868,52.5667,41.9446,52.8789,56.2152,51.2545,127.77,25.53
2014-12-17,113.0784,146.0432,90.3703,105.3872,21.57,104.0942,96.9965,79.3875,167.2688,33.2044,162.6789,94.8294,127.7734,135.2484,96.2296,52.7201,80.9568,86.0733,57.0457,45.0826,43.2524,40.1333,38.8639,148.37,,57.4833,61.6253,114.7486,99.2934,79.4686,125.6239,87.8945,62.85,24.97,64.681,70.3253,63.75,224.9087,48.8552,40.3891,163.9304,40.8555,35.9337,113.5409,75.6875,47.1155,35.0584,65.8899,41.1089,52.7244,18.23,99.19,109.1667,20.5075,101.8592,80.0799,125.9666,53.7821,32.4712,40.3536,38.5658,25.9388,52.5472,52.8971,43.054,54.4383,58.7512,52.5615,128.48,26.63
2014-12-18,113.6299,150.3172,93.1186,109.0095,22.1969,106.8907,99.1232,81.1035,173.1321,33.4736,169.0783,97.9334,130.1849,139.891,99.64,54.7145,81.6867,88.1325,59.3053,46.2745,43.8145,41.2457,39.3483,153.8772,,58.9115,63.0209,117.6844,102.5226,80.8202,128.8267,89.7755,64.25,25.32,66.105,71.9183,64.85,232.4757,50.9806,41.7205,165.3113,41.9358,36.985,117.416,77.5438,48.4093,36.1887,67.8974,41.5222,53.3606,18.365,100.76,111.6839,21.0448,105.0912,81.3133,128.5192,55.0609,34.0462,41.4931,39.1997,26.3798,53.3629,53.1898,43.5513,55.9695,59.9777,54.0273,132.5,27.13
2014-12-19,114.1363,150.4809,93.6091,108.6427,22.6207,105.6387,99.15,81.1212,174.2252,33.1951,168.9231,98.6817,130.1942,141.1623,99.704,55.0057,82.1975,88.6681,60.8088,46.2017,44.3859,41.3895,38.9996,152.7152,,59.3474,62.749,119.1709,102.8446,80.8868,127.9857,90.2317,64.14,25.04,67.3626,76.4947,64.7,237.6186,51.0489,42.4359,166.5491,42.593,36.8021,116.7639,77.5629,48.9596,36.6541,69.9507,41.5412,54.5073,18.37,101.33,113.832,21.2462,106.1494,80.7833,128.5286,54.7435,34.3914,42.4852,38.9796,26.1066,53.4018,53.0198,43.1114,56.2701,61.4255,54.9796,132.07,27.61
2014-12-22,115.9356,152.1086,93.6553,110.4217,22.7002,107.0552,100.0793,81.6608,177.4775,33.8171,171.4925,101.527,131.6561,143.3659,100.5908,55.244,82.3253,89.3607,60.7297,46.511,44.414,41.917,39.9682,154.1994,,59.5329,62.7037,120.4623,103.3966,81.5055,129.9897,90.39,64.0,25.97,68.1393,76.8905,65.15,237.9965,51.8093,42.6246,166.4312,42.9442,37.0307,118.776,77.8213,49.0851,36.7966,70.4091,42.2916,54.6034,18.33,102.37,115.876,21.2798,109.3528,81.4097,129.4576,54.9489,33.9599,42.7504,39.279,26.5332,54.0039,53.558,43.1114,56.0259,61.656,55.1383,132.95,27.44
2014-12-23,117.5722,151.7449,94.3679,110.6693,22.8503,107.1192,100.4814,82.7046,176.8632,34.0027,171.5604,101.7857,131.5723,142.4996,101.6697,55.447,82.8818,89.767,61.0111,46.5929,44.1517,42.5499,39.697,155.7812,,59.7926,62.9393,121.763,104.2245,81.7435,130.3744,90.6228,62.48,26.69,68.0283,76.8905,64.92,237.6094,52.4431,43.0022,166.9364,42.9622,37.2866,119.4839,78.4049,48.4768,36.7776,70.6016,42.3486,55.0991,18.395,104.68,116.6804,21.2462,109.2574,81.8434,130.5274,54.9396,33.9383,43.7328,39.7897,26.8544,54.0719,53.5769,42.7671,56.8901,61.8589,56.3646,133.43,28.07
2014-12-24,118.6663,151.8267,94.3494,110.3209,22.8061,106.845,100.4456,82.8992,177.4595,33.9378,171.0562,102.0536,131.7864,142.9139,101.8617,55.3587,82.3435,89.6747,60.9319,46.5474,45.0136,42.8663,40.3557,155.9863,,59.8112,62.9122,121.5679,103.8933,82.01,130.4549,90.6601,64.93,26.55,68.0468,77.1029,64.88,236.8536,52.6283,42.724,168.9151,43.0972,37.3232,119.5491,78.6059,49.6547,36.8156,70.7299,42.5196,54.8919,18.425,104.84,115.9234,21.1287,109.4863,81.8241,130.5274,54.9862,34.0246,43.6738,39.9746,26.9359,54.1204,55.4367,42.6906,56.6459,61.7759,56.168,133.27,28.08
2014-12-26,119.0189,151.1902,94.044,110.4034,22.762,107.1466,100.0167,83.3503,177.8299,34.0492,170.552,101.6933,131.6467,142.7162,101.9806,55.4028,82.3253,89.6008,61.0462,46.7294,45.3321,42.5691,40.5979,156.0449,,59.9039,62.6493,121.5122,103.9669,81.9053,131.0901,90.3714,65.28,26.49,68.2225,77.0643,64.76,236.955,52.6283,42.7737,168.4857,43.0342,37.3598,119.4373,78.3954,50.1616,36.9961,70.3541,42.4816,54.6182,18.35,106.03,115.8382,21.2127,110.0964,81.8337,130.7714,54.7529,34.1325,43.7721,40.2651,27.142,54.0427,55.7199,42.8245,56.8619,61.8958,56.4582,133.085,28.1
2014-12-29,119.6157,151.5994,94.081,110.6877,22.6913,106.7993,100.4814,82.8903,176.7458,34.1698,170.1836,101.8134,130.9764,142.2735,102.2091,55.2528,82.7845,89.3827,60.9671,46.8931,45.6975,42.7417,40.6076,155.8593,,59.9039,63.0753,121.5401,104.0405,81.6102,131.4121,90.0734,65.22,26.49,67.8064,76.8229,64.71,238.5864,52.5698,42.8234,167.1806,43.4033,37.378,119.0088,78.2327,51.0257,36.9106,70.0241,42.4436,54.1891,18.485,105.69,117.3747,21.3218,109.6197,81.9108,130.4148,54.7995,34.1325,44.2436,40.0538,27.166,54.2952,56.3902,43.2644,57.8389,62.0157,56.5144,133.28,28.52
2014-12-30,119.1998,150.8082,93.2019,110.275,22.5766,106.1962,100.2044,81.8996,176.556,33.8171,169.6794,101.5086,130.008,141.9722,101.3223,55.041,82.16,89.1599,60.4659,46.9295,46.119,42.406,40.8498,154.5802,,59.5886,62.3503,121.0755,103.3597,81.3627,130.7591,90.0641,66.05,26.54,67.3071,76.2919,64.82,237.3237,51.9458,42.416,166.3386,43.3223,37.4425,119.3162,78.0413,51.576,36.5022,69.3824,42.4246,54.3519,18.45,104.12,116.3598,21.221,109.0,81.6024,129.6922,54.8089,34.1972,44.3614,39.8777,27.2235,54.0524,56.428,43.0827,57.2753,61.905,56.4676,132.59,28.54
2014-12-31,117.527,149.426,92.4616,109.2479,22.3117,105.0995,99.3376,80.962,173.9722,33.6314,168.3801,99.9289,128.1365,138.7986,100.216,54.4762,81.2507,87.8885,59.7537,46.693,46.0815,42.0608,40.9951,152.6664,,58.791,61.6343,119.8027,102.3018,80.4109,128.9787,89.4682,66.89,26.43,66.4101,75.7319,64.05,234.9273,51.3121,41.8397,165.3282,42.8181,37.0467,117.565,77.3811,51.7788,36.1602,68.6491,42.3771,53.0573,18.245,102.01,115.7433,21.1539,107.2172,81.1881,128.3221,54.4915,34.0678,43.8998,39.3846,27.0414,53.8582,56.4185,43.2931,56.9559,61.2503,56.0089,131.08,28.39
2015-01-02,117.4999,149.1896,92.7485,108.7711,22.1263,105.136,98.6317,81.2716,174.6408,33.2787,167.2069,100.3353,128.9093,137.9228,99.7954,54.5292,81.1314,87.8699,59.7274,47.0842,46.0722,41.8211,41.3535,152.93,,58.6704,61.7612,119.9978,102.1546,80.5442,130.9917,89.4123,66.34,26.6,66.2252,75.7416,63.97,235.2315,51.3024,41.8993,166.507,42.6741,37.3412,118.7573,77.8117,52.0491,36.1697,67.6866,42.1966,53.2496,18.29,103.59,114.2162,20.9944,106.6928,80.1907,127.8998,54.0248,34.2619,43.8506,39.4639,26.8496,53.46,56.9567,42.834,57.0122,61.49,55.8404,131.64,28.35
2015-01-05,116.6861,145.825,90.9811,105.0937,21.7201,103.3813,96.6569,76.9816,171.009,32.3783,164.6375,99.0486,126.2185,135.013,97.2719,53.4084,79.3956,85.6982,57.2567,46.6111,45.304,41.1881,40.3364,148.4482,,57.6502,59.6859,114.8508,98.7231,79.8398,126.5543,87.5034,66.15,25.96,64.4406,74.361,63.14,229.4802,49.7619,41.0945,165.4124,41.9403,37.1295,115.6275,77.161,52.0153,33.9186,64.7166,40.8857,51.3928,18.11,92.25,109.3031,20.6334,105.0912,78.8753,125.6006,52.8954,32.277,42.2691,38.3809,26.3798,53.3532,56.1448,42.2602,55.0113,58.9817,53.9587,130.1,27.55
2015-01-06,115.3117,144.27,90.7682,102.9203,21.2522,101.9191,96.0225,76.4862,170.205,31.088,164.6278,98.6956,126.3675,135.7569,94.1725,53.3202,78.7343,84.5196,56.6148,46.6475,44.236,40.7374,39.1933,146.3781,,56.4445,59.7675,113.1692,97.5915,79.7351,127.2611,86.6281,64.58,25.61,63.146,74.2161,62.92,226.2267,48.8065,40.9157,165.8334,41.2246,37.2584,115.171,76.5486,51.2092,33.7191,63.8732,40.4202,51.1486,17.905,89.39,106.9034,20.6083,108.9524,77.5165,125.2159,52.5781,32.5143,41.5029,37.5532,26.1641,53.2658,55.4839,41.3039,54.4853,58.4745,53.2566,130.5,27.21
2015-01-07,117.102,145.3157,91.4252,103.4889,21.261,103.0249,96.916,77.6715,172.4003,31.4964,165.8398,99.9312,125.8833,140.0511,94.1725,53.2054,78.3945,85.4383,56.7819,46.6839,44.0018,41.3895,39.5226,147.8746,,56.7506,60.565,114.0518,97.7571,80.8297,127.8694,88.1179,65.53,26.48,63.3125,73.8251,62.96,226.4294,48.9527,41.1839,168.031,40.9545,37.1295,117.0993,77.8404,51.1802,33.9851,63.9007,40.4297,51.5703,17.96,88.58,107.4346,20.92,108.7617,77.3913,126.0042,53.3154,33.3558,40.9528,37.6765,26.3559,53.9942,56.3336,41.8968,54.3537,58.9172,53.0975,131.3,27.19
2015-01-08,119.1726,148.7986,93.0909,107.368,21.5171,104.7796,98.6585,78.4676,176.285,31.9977,169.7182,101.817,128.9187,143.3,95.0776,54.5998,79.4323,87.4987,58.8129,47.2207,45.1447,42.1855,40.5688,148.8722,,57.9006,61.3625,117.6566,100.6366,81.7149,130.4549,89.7941,66.64,26.95,64.7642,75.0465,63.59,231.471,50.1617,43.0419,170.8433,41.8818,37.4701,119.074,79.5053,51.8078,34.2415,66.7699,41.5317,52.6208,18.145,90.47,109.1703,21.7541,112.2511,78.3067,128.8758,54.7529,34.3051,42.4263,38.0991,27.0414,54.7225,57.306,43.2548,56.0447,60.448,53.7341,133.27,28.02
2015-01-09,118.9375,146.9708,91.5455,105.4422,21.2169,104.2038,97.9347,77.53,176.1856,31.9327,167.4105,100.9809,129.3935,143.8368,94.3279,53.7438,78.6609,86.8397,58.0832,46.884,43.9175,41.9265,39.513,148.0507,,57.27,59.115,116.9226,98.907,80.706,128.4688,88.0993,65.34,26.83,64.6718,74.4575,63.09,228.7889,49.7132,42.3067,169.5129,41.4047,37.2032,118.4686,79.1704,50.2244,33.5957,66.0549,41.2847,51.5185,18.06,89.29,108.3641,21.3834,110.4778,77.8731,127.3743,54.6595,34.7582,41.2868,37.6148,26.6099,54.2661,56.3902,43.7808,54.2128,60.0514,53.4439,131.92,27.53
2015-01-12,118.3317,146.1705,91.1014,104.516,21.1727,104.5968,97.9705,76.8577,175.6887,31.4778,167.3233,99.0765,128.3972,143.1117,93.2307,53.0995,78.4772,86.4407,57.5732,46.8295,43.1493,41.495,38.9899,145.8989,,57.6873,59.6587,116.8669,97.5179,80.0968,127.5384,87.5406,65.92,26.43,63.6916,73.9844,62.965,225.9502,48.475,41.8695,169.454,41.1076,36.9547,118.1239,79.0556,47.8686,32.8643,66.8249,41.4272,50.8527,17.815,85.78,107.463,21.2233,110.1155,76.9673,125.7508,53.8008,34.8876,40.0393,37.6853,26.7154,53.4018,57.221,43.8382,52.7755,59.5996,52.5171,132.325,26.68
2015-01-13,118.603,146.0614,91.7491,102.5535,21.0668,104.4963,98.3904,76.3978,175.5803,31.1437,166.2858,98.612,128.2948,143.1399,92.7919,53.0201,78.8813,86.3386,57.5556,46.8658,43.6646,41.5813,39.2127,145.5664,,57.3998,59.2328,115.3618,96.1195,80.3538,126.4469,87.0378,66.41,26.82,63.2755,74.8341,63.43,224.3741,48.475,42.1577,171.7948,41.3056,36.881,117.6023,79.5627,48.6603,32.9403,67.4757,41.5459,51.156,17.76,85.81,105.7463,20.8526,109.5625,77.1696,125.6288,53.6048,34.0893,39.5481,37.8526,26.6003,53.5086,57.9763,43.5513,52.2589,59.9408,52.9009,135.205,26.47
2015-01-14,117.8887,145.3521,91.3234,102.1225,20.9961,103.7469,97.7292,76.1324,174.5685,31.2365,167.4978,98.5191,128.4632,143.2435,92.4079,52.6142,79.4231,86.1622,56.4829,47.1388,42.4467,41.1018,38.2052,144.7937,,56.9732,58.68,113.6895,96.4783,80.3348,127.3952,87.1495,64.05,26.35,63.2663,74.892,62.97,222.9547,47.8705,41.9192,171.8706,40.4503,36.8534,117.1924,79.4001,47.7045,32.7313,66.8891,41.3227,50.8823,17.665,84.0,104.39,20.5998,108.2373,75.5603,126.4922,52.8768,32.2554,39.1846,37.6853,26.5332,53.732,58.099,43.666,50.737,60.2267,52.3392,134.75,26.34
2015-01-15,117.6717,145.1884,89.8614,101.6089,20.8195,103.7469,97.6577,75.196,173.7916,31.6635,168.5644,98.3519,128.7999,143.4319,93.1119,52.4024,80.0844,85.5404,56.3335,47.1479,42.2032,40.9004,37.6821,142.681,,57.0845,57.4203,111.4226,96.4139,80.7631,126.608,85.4175,63.83,25.45,62.2399,74.9789,62.7,219.2864,47.1198,42.0583,171.5506,39.6041,36.8534,117.0993,79.1226,47.7045,32.5033,66.4674,41.0187,50.7418,17.505,83.11,103.6027,20.0185,107.5795,75.435,125.0188,52.9514,32.2986,37.8782,37.157,25.9963,52.2462,58.0329,41.7821,49.5064,59.9039,52.0116,133.51,25.79
2015-01-16,118.2503,147.3163,90.8885,102.6177,20.8284,106.1505,98.5602,74.7858,175.9056,32.3597,171.3859,98.2218,130.0719,144.3924,94.7028,53.2584,80.1762,86.5799,56.7907,47.53,42.9432,40.7566,38.244,142.5539,,57.1494,58.4534,111.4876,96.3127,81.0772,126.0175,85.5106,65.75,25.99,62.545,76.205,62.9,222.3925,47.344,42.5948,171.7695,40.7384,36.9731,117.062,79.7254,48.0907,32.7408,67.3291,41.1992,51.4667,17.505,82.31,104.3141,20.3639,110.2585,76.9191,124.3994,53.3528,32.9674,38.2613,37.5972,26.2025,51.8286,58.8637,42.9488,50.7558,59.4613,52.1239,134.15,26.37
2015-01-20,118.6482,147.2617,91.5918,104.4976,21.0579,107.4117,99.4627,74.8839,176.8451,32.0627,173.6838,98.5934,129.1554,144.7691,94.5839,53.3731,80.0201,86.6912,56.9753,48.1396,46.0628,40.4018,39.513,142.8375,,57.845,58.4353,112.5281,97.0119,81.8577,127.0642,85.492,68.03,25.66,62.5358,76.0699,63.195,223.6091,47.2465,42.2868,171.559,40.8735,37.3044,117.1831,79.9933,50.9292,32.6743,66.7974,41.3702,51.881,17.5,84.47,104.333,19.9679,109.4386,78.5187,124.5777,53.8848,33.5499,38.2809,38.1343,26.1306,51.2653,60.9879,42.2985,51.141,59.784,52.592,134.2,26.38
2015-01-21,119.7242,147.8074,91.8416,104.9103,21.2257,108.7825,99.7933,76.1324,176.6193,32.2112,173.2572,98.6213,129.9036,145.2494,95.4068,53.8144,80.4793,86.9882,57.8722,47.9759,46.0722,40.5751,40.5204,144.3144,,58.5406,58.9971,113.4479,97.8767,81.477,129.4797,86.0787,69.21,25.66,63.0813,76.7071,63.43,225.0653,47.9192,42.1875,172.6115,41.2966,37.2768,117.1831,80.7684,51.8174,33.3392,66.7516,41.2942,53.0425,17.83,87.56,104.9211,20.3049,110.5064,79.0584,125.5631,53.7728,34.3482,38.8801,38.6186,26.1833,51.3916,61.3467,42.4037,52.381,61.1488,54.2583,134.29,27.17
2015-01-22,122.6447,150.8537,91.9712,109.8899,21.4376,110.0803,102.0898,77.4255,178.9591,32.7217,175.8848,99.9405,132.0735,147.3776,96.9976,52.7818,82.2059,87.7957,59.5076,48.0213,47.4961,41.0085,43.9302,146.9357,,60.043,58.6075,114.2655,99.8362,82.7905,131.8058,87.4102,72.34,25.56,63.8858,77.074,64.26,225.9594,48.0557,43.181,173.4872,41.8188,37.5713,119.4653,81.9644,53.6711,33.5577,68.5024,42.5196,53.294,18.27,86.03,107.8424,20.7431,113.8337,81.1688,126.5766,54.9209,34.6071,38.8998,39.7368,26.7298,52.79,64.1412,42.8818,51.6295,61.1488,52.826,135.36,27.24
2015-01-23,121.7224,149.1532,94.849,110.1283,21.6142,109.6507,91.9746,76.3465,178.3719,31.9977,170.6587,99.2159,132.1764,147.0857,95.7999,51.2904,81.1405,86.8305,58.9185,48.2215,47.365,40.8255,44.3467,146.4173,,59.9688,58.4987,113.3178,98.3091,83.057,130.4817,86.9633,73.1,25.87,64.4498,77.0257,65.115,226.7244,47.6073,42.098,175.4744,41.6747,37.7462,118.9902,81.5626,53.7677,33.4057,67.9432,42.0731,51.6073,18.45,88.43,102.2369,20.7683,114.0339,80.0028,126.0699,55.4622,34.003,39.0864,39.4991,26.6291,52.9065,64.8115,42.8914,51.0189,59.2492,51.8805,135.1,27.35
2015-01-26,121.2251,149.3533,94.2846,111.2654,21.7113,108.5266,91.4564,76.721,176.7819,32.4525,171.2889,98.9372,130.9979,146.4736,97.0159,52.4465,81.214,86.9882,58.7514,48.4126,46.9809,40.6425,44.9473,152.2857,,60.5902,59.0968,114.0518,98.6679,82.9523,132.271,87.0471,73.62,25.83,64.5331,77.2091,64.91,216.42,48.3385,42.1775,175.6175,41.5037,37.9947,119.0182,81.5052,53.536,33.4247,68.4199,42.9756,52.495,18.61,90.46,104.7788,21.3497,113.9481,79.733,126.5954,55.2569,34.6934,39.2632,39.3582,26.7777,52.353,66.5014,43.4652,51.7798,59.0002,52.2175,135.275,27.56
2015-01-27,119.7875,148.7986,93.3685,110.8344,21.5259,108.9013,90.116,71.2097,172.1473,31.8584,168.5935,97.3393,128.3229,144.0251,95.2605,50.5668,79.019,86.7376,57.1687,48.3489,46.0722,40.0647,44.4436,153.7333,,60.0616,58.109,112.7418,98.6587,82.1242,127.2789,85.0171,71.8,26.41,64.1539,77.1174,64.295,213.5351,47.773,41.1045,171.4748,40.8735,38.1144,117.0993,81.7444,50.8761,32.9973,67.5903,42.5196,52.2657,18.41,88.72,103.6501,21.1896,113.5,78.7018,124.9531,54.7435,34.3482,38.4283,38.8916,28.6329,52.2462,65.8028,43.36,50.878,57.8198,51.0661,134.44,27.33
2015-01-28,126.2615,149.0805,92.3691,109.2663,21.0491,106.8542,88.731,71.3524,170.9729,31.2829,166.2373,97.1442,127.5747,143.2906,94.1725,49.6225,77.6782,85.494,55.929,47.894,45.3977,39.7083,44.3661,151.1707,,59.2176,57.4882,108.7654,99.873,82.1052,126.6974,84.2815,70.77,26.73,63.1091,75.6402,64.01,212.9452,47.5293,41.7205,170.9275,40.5202,37.737,116.056,81.5434,48.8727,32.5413,66.8616,42.1111,50.7492,18.34,86.26,103.3846,21.0801,112.9184,77.5695,123.8927,53.6515,34.0893,37.6817,38.5658,28.4555,52.7803,64.8587,43.2261,49.0461,56.8744,49.8865,133.445,26.32
2015-01-29,133.6216,151.072,92.693,110.1283,21.261,106.4246,89.7318,71.3435,173.909,31.3386,167.6336,94.7567,125.7789,148.7243,94.8948,50.1961,78.8996,87.0068,56.439,47.8121,47.0371,40.1706,45.5189,152.9997,,59.9688,58.0456,110.1869,101.2162,82.5335,127.6636,88.9933,73.53,26.3,62.8317,77.1222,64.255,217.443,47.9095,42.2868,173.6219,40.7557,37.3873,114.6308,81.5339,50.4368,32.4464,67.2007,42.3344,51.8884,18.46,86.32,105.1108,21.4171,112.9661,77.2371,126.9145,55.2662,34.4777,38.0648,39.0413,28.4555,53.2076,67.0962,43.3983,49.8258,57.8106,51.0848,133.33,26.79
2015-01-30,131.4425,147.5891,90.4629,107.4872,21.0932,104.8984,88.32,71.3167,170.1779,30.9116,163.9685,92.9452,124.5911,147.8014,93.2307,50.2491,78.2384,86.3943,55.4718,46.7931,44.3203,39.3038,43.7655,150.9555,,61.5826,54.4749,108.1987,100.2042,81.496,124.765,87.2054,69.37,26.25,62.0734,75.983,64.35,217.3693,46.7005,42.2868,173.0578,40.2212,36.5221,114.6867,80.8162,47.3859,32.3894,65.2849,41.4937,51.8144,18.3,82.85,104.4184,20.9284,111.1642,76.7167,124.5402,54.1928,33.7657,37.4263,38.3545,28.4795,52.4501,64.0751,42.834,50.3425,57.2915,51.0099,131.29,26.48
2015-02-02,132.2473,149.517,92.3228,109.1379,21.3758,106.5434,89.4727,72.0926,171.0452,31.2643,166.0434,96.0387,127.3128,149.9108,95.1142,52.0406,79.5701,88.0834,56.6236,46.9113,43.5709,39.9106,43.1359,153.8506,,61.36,55.6531,111.1531,102.9366,82.1242,127.941,88.9653,69.38,26.37,62.9334,77.2622,64.87,221.6736,48.28,42.8134,174.2619,40.7376,36.7706,115.9069,80.8162,47.0383,32.9973,67.3199,41.8261,53.5455,18.56,85.15,106.9224,21.198,112.5085,78.2682,123.4047,55.5183,34.6719,39.1453,38.4953,28.6664,52.9162,63.5558,43.8764,52.2213,59.5809,53.7902,131.98,28.15
2015-02-03,133.2238,150.8992,93.7109,111.6873,21.6053,108.6546,89.8658,74.8393,173.4573,32.174,167.7111,98.8164,129.9597,151.1256,98.0765,52.4553,81.3977,88.9743,61.3628,47.53,43.1025,40.3054,41.8959,156.1589,,62.5564,56.8674,112.6489,105.1813,82.8381,130.2133,89.8406,67.97,26.41,63.9598,77.9043,65.74,225.4156,49.1867,43.1016,174.9692,41.4713,37.3596,118.2264,81.62,45.8604,33.6147,68.9607,42.0921,54.6182,18.9,90.09,108.9806,21.8805,115.5212,79.0198,124.9907,56.5637,35.8369,40.3929,38.874,29.1889,53.46,61.5355,45.0814,53.2828,60.8879,55.157,133.49,29.02
2015-02-04,133.1153,149.8716,93.2297,110.4493,21.3316,107.6493,89.8301,73.0825,173.7102,32.0905,166.8482,99.5224,129.5669,152.4063,97.7731,50.5933,81.4436,88.9557,60.211,47.5118,43.9925,39.8817,43.2424,154.6526,,61.9628,56.6046,111.2274,103.1298,83.0856,128.9698,89.0957,71.7,26.44,63.5067,77.2477,65.75,220.4293,48.2702,42.8333,176.5521,38.2464,37.3228,118.3754,81.3616,47.7527,33.1397,64.6249,41.8641,53.4568,18.595,89.0,108.4779,22.0069,115.2256,79.0198,123.3578,57.077,35.4911,39.0962,38.5218,29.3861,54.0233,62.9705,45.1675,51.0564,58.8858,53.3128,133.34,28.23
