date,AMT,SPG,CCI,PLD,EQIX,PSA,WY,DLR,AVB,WELL,EQR,VTR,BXP,SBAC,O,ESS,HST,CBRE,ARE,VNO,HCP,MAA,EXR,UDR,DRE,IRM,REG,FRT,SLG,KIM,AIV,MAC
2015-01-12,92.2609,170.0838,70.909,39.6448,192.0954,173.9131,31.953,59.7108,156.8374,66.6044,59.5686,64.6344,126.6067,110.5,43.3592,201.2008,20.2151,34.5,84.2636,111.6484,38.189,70.5148,56.4723,28.8515,18.2942,31.6539,60.7941,129.1504,115.817,22.5512,35.5964,73.8706
2015-01-13,91.2355,170.1961,70.7438,38.8537,192.4232,174.589,32.0578,60.5524,156.6759,66.753,58.9568,64.8781,126.3322,110.59,43.2572,201.5632,20.1811,34.09,84.5416,111.4151,38.1163,70.3387,56.534,28.5931,18.1745,31.9517,60.465,128.4623,115.5449,22.6525,34.316,73.9293
2015-01-14,90.6576,171.7002,71.0221,38.8625,193.8669,174.5012,31.8394,61.6196,158.6949,67.6032,59.7139,65.2057,127.8148,109.95,43.9285,204.2816,20.1556,33.76,85.0438,111.8907,38.5443,70.9902,57.1248,28.8693,18.4567,32.2013,61.4879,129.5669,116.225,23.0326,34.8016,74.8423
2015-01-15,89.7441,172.945,71.0047,38.907,193.2734,175.0454,31.7782,62.0621,159.2782,68.6515,60.0581,65.2813,128.0985,108.39,44.3618,205.9399,20.1896,33.24,85.4114,113.0753,38.8834,70.999,57.6892,29.1812,18.4995,32.4911,60.5362,129.4492,116.352,23.0411,34.837,73.8036
2015-01-16,90.8068,173.576,71.8746,39.2448,195.0715,177.5116,32.0054,62.5566,160.696,69.5925,60.7158,65.5249,129.1235,109.515,44.8461,206.7554,20.1556,33.09,86.7116,102.5485,38.9237,71.7034,58.8179,29.5109,18.8245,32.467,61.5946,130.5899,116.0709,23.4042,35.5258,74.3146
2015-01-20,90.5364,172.5647,71.3353,38.9692,196.9846,177.8013,31.3763,63.1466,157.5463,68.8166,59.6374,66.3847,128.6019,110.31,44.8121,204.8888,20.1301,32.95,85.6625,101.7139,38.8914,70.7789,58.4476,29.2346,18.6107,32.8051,60.6162,129.6121,115.8442,23.058,35.0224,73.3848
2015-01-21,90.1822,173.0747,70.7699,39.1381,197.8881,176.4233,31.1666,62.9818,158.7757,68.0407,59.4462,65.9888,128.6019,111.39,44.8206,204.635,20.0621,32.64,86.0481,100.8793,38.3343,71.3864,58.3241,29.1812,18.662,32.1208,60.4561,129.5759,115.817,23.058,35.2255,73.4351
2015-01-22,92.121,176.3681,74.1535,40.107,202.9632,180.1184,31.8743,63.78,160.5883,68.5029,60.6546,67.4376,131.0179,116.47,44.9566,207.3444,20.487,33.11,88.0208,102.9165,38.7784,72.2404,59.0384,29.9653,19.0212,32.475,61.7903,131.8937,116.6512,23.6661,35.7642,75.3365
2015-01-23,92.8388,175.5729,75.5279,40.2759,204.2475,177.9505,31.4899,63.9015,160.5345,68.701,61.0293,67.7493,130.5695,118.38,45.4919,206.4745,20.504,32.95,88.236,102.5755,38.8753,72.2933,58.6416,29.992,18.9186,32.8051,61.0698,131.3414,116.5333,23.6323,35.8083,74.4989
2015-01-26,94.8521,177.3449,76.5891,40.7559,203.1935,179.3899,31.5598,64.2485,161.7638,68.5772,61.2588,67.9346,131.9972,119.14,46.4945,208.5134,20.5125,33.27,89.7515,102.9793,38.8268,72.6278,58.8444,30.3395,19.1752,32.8936,62.1016,133.8855,118.3923,23.9026,36.1174,73.8036
2015-01-27,93.5751,176.93,76.3716,41.8937,196.5418,179.6356,31.3763,64.2225,161.037,68.5277,61.3658,68.0272,131.988,119.99,46.7749,207.7703,20.3765,33.23,89.0341,102.5485,38.7219,72.619,58.959,30.6335,19.312,32.4911,62.1461,133.306,118.1656,23.9279,36.2764,73.4267
2015-01-28,92.1676,175.9186,75.8149,41.2626,192.2903,177.9593,31.0792,64.5435,159.323,68.5442,60.8993,68.0188,130.8532,118.01,46.8174,205.9761,19.9686,32.72,88.7292,101.4806,38.6573,71.9499,59.2853,30.5177,19.0725,32.3382,62.0038,132.8624,117.9026,23.7505,36.1174,72.5304
2015-01-29,91.7389,176.9992,75.467,41.1026,196.5595,179.2144,30.9394,64.2919,156.9451,69.122,60.6775,68.1873,131.2742,118.91,47.0126,207.9787,20.0876,32.99,89.061,101.5618,38.7138,71.0695,59.4264,30.2682,19.1666,32.7407,62.155,133.4509,117.5308,23.8941,36.0203,72.8152
2015-01-30,90.3687,171.7262,75.2495,40.1248,192.0777,176.2741,31.3239,63.2855,155.2312,67.6445,59.3545,67.227,127.0277,116.7,46.305,204.8344,19.4503,32.34,87.4469,99.6667,38.1809,69.8368,58.2006,29.6356,18.6706,32.0725,60.9809,130.1644,114.2573,23.3536,35.199,72.0446
2015-02-02,91.2076,172.3745,75.119,40.1337,193.0874,177.0728,30.7909,63.5458,154.9261,67.6445,58.9644,67.2102,128.3181,118.0,45.6485,205.1334,19.5268,32.57,86.9358,100.2172,38.0921,70.0569,58.3329,29.6534,18.6192,31.9356,60.9186,130.2459,114.4749,23.4549,35.2079,72.9074
2015-02-03,92.3634,172.9623,75.8845,40.1959,198.0431,178.1962,31.0792,63.6499,155.8503,67.4877,59.6451,67.1596,129.7824,117.93,45.4438,206.9548,19.8072,33.68,86.9986,101.0835,37.7934,69.7928,58.7915,29.7425,18.7219,32.3623,61.8437,131.7488,115.7172,23.6999,35.3756,74.0382
2015-02-04,91.2076,174.4664,75.0408,40.1514,196.7366,177.8715,30.8346,63.78,155.5452,66.6292,60.3716,66.1825,129.1601,118.73,45.0346,206.7464,19.6033,33.74,86.2543,100.6954,36.6227,69.3086,58.7915,29.5554,18.5936,32.6441,61.3456,131.0245,115.5177,23.3874,35.4286,73.7785
2015-02-05,92.8295,175.6679,75.4409,40.7026,199.9961,181.47,31.0268,64.3613,157.0348,67.3804,61.3888,66.8564,131.5945,119.53,45.4865,208.8486,19.9007,34.78,86.882,102.8523,36.9538,68.2608,59.9378,29.8316,18.9442,33.0788,61.6391,133.125,117.3223,23.6661,35.7907,74.7669
2015-02-06,89.2315,168.6315,75.38,39.6803,194.354,179.4601,30.4676,60.4917,151.7943,64.416,59.7445,64.0261,128.9954,117.88,43.3464,202.705,19.6797,33.92,84.5326,101.652,35.8256,65.9277,58.3506,28.8693,18.3883,32.9339,59.9224,128.8335,115.69,22.5765,34.4837,73.3429
2015-02-09,90.1356,167.7931,74.9712,39.7159,192.4674,177.8188,30.4501,58.982,151.1483,64.2659,59.5533,63.8071,128.2998,116.24,43.6193,201.2823,19.4928,34.03,84.6044,101.3813,35.6784,64.9944,57.7156,28.6466,18.166,31.8229,59.3888,128.0278,114.7923,22.3992,33.9804,73.1587
2015-02-10,89.828,168.3463,75.8236,39.8937,194.6995,178.7667,30.7734,59.9971,152.6199,64.6245,59.4233,64.5821,130.1577,118.39,43.7301,203.2486,19.6627,34.6,84.981,101.986,34.8936,65.0912,57.5128,28.7891,18.1403,32.0001,59.4066,128.8969,115.5359,22.7032,33.8479,73.4853
2015-02-11,89.4459,167.5366,75.8323,39.4759,195.8066,178.0207,30.6686,60.3268,152.9429,64.4077,59.6298,64.4304,128.9679,119.36,43.7812,202.7956,19.7137,34.72,85.0348,101.6881,34.82,64.7831,57.2218,28.6733,18.0719,32.0886,59.282,128.7792,115.5812,22.6188,33.8212,73.4351
2015-02-12,89.4552,169.5392,76.1889,39.7959,201.71,178.8633,31.0705,61.3593,155.5901,64.5828,61.0752,64.8769,130.5603,119.66,44.0711,206.5923,20.1386,35.13,86.2543,102.6086,34.8854,65.5139,57.892,29.1099,18.6151,32.5797,59.7979,130.8615,117.1953,22.8721,34.7375,73.0498
2015-02-13,89.856,168.1374,76.5456,38.9425,201.679,177.8276,31.0355,59.5633,153.2839,64.3076,60.2263,64.5315,129.1144,121.665,44.344,205.4143,20.0706,34.96,85.0976,101.9408,35.0489,64.9944,57.6098,28.9139,18.6495,31.6941,59.3888,130.3364,116.6059,22.661,34.2927,71.9357
2015-02-17,89.6882,167.8762,76.1976,38.8537,199.4469,178.284,30.5899,58.392,153.2121,64.1825,60.4252,64.4304,128.3548,122.18,44.1479,204.9794,20.0196,34.77,84.8823,101.8686,35.1388,64.9768,57.0543,28.8871,18.4426,31.4607,59.0863,129.9924,116.4427,22.6019,34.0792,71.3075
2015-02-18,89.6696,169.1561,76.7195,39.0759,202.7507,178.3103,30.9831,58.6349,155.4196,65.1331,61.1746,65.576,129.755,122.17,44.8896,206.5651,20.0026,35.0,86.335,102.8433,35.6048,66.1214,57.7156,29.1099,18.5978,31.8229,59.8335,131.1332,117.821,22.7539,34.5062,72.1684
2015-02-19,88.7934,165.2641,76.3629,38.0892,203.1935,174.4749,30.721,57.4983,151.6777,63.5571,59.3315,64.3041,126.7257,121.02,43.8154,202.569,18.5836,34.56,84.972,100.4067,35.1225,64.8887,56.2253,28.3614,18.3133,31.2594,58.5658,128.7702,115.3182,22.2471,33.5722,69.8472
2015-02-20,89.9772,167.0055,77.1632,38.2403,208.4813,175.6948,31.0093,58.4961,153.4455,65.0831,60.1498,65.2222,127.5494,121.25,44.3099,205.2965,18.4986,34.76,86.1646,101.5167,35.5313,65.5843,57.8215,28.6822,18.503,29.5528,59.2198,130.5899,116.6512,22.7201,34.0169,70.6829
2015-02-23,90.7229,168.5727,76.4586,38.6314,206.3379,176.4233,31.219,58.9386,155.6529,65.6168,61.1441,65.3486,128.9771,119.36,44.6935,207.0363,18.3627,34.89,87.3393,102.1213,35.752,65.5579,58.2624,29.0119,18.7185,29.2146,59.8828,131.6583,117.6578,23.0242,34.5774,71.6113
2015-02-24,88.2248,165.4818,75.5105,37.947,205.6381,174.2203,30.7035,57.9148,151.561,63.7906,59.6374,62.7879,126.5335,117.81,43.372,202.2247,18.1162,34.67,85.8149,100.2172,34.4684,64.4045,57.6363,28.1743,18.4599,29.4481,58.736,129.4763,115.0552,22.34,33.5366,70.2186
2015-02-25,91.2076,165.8475,75.3104,38.1337,202.2901,174.0272,30.7828,57.4116,150.7355,64.7329,59.4233,62.6952,125.9844,119.75,43.5681,201.5088,18.0568,34.78,86.2095,99.6757,34.5829,64.6686,58.5005,28.3347,18.4512,29.3676,58.7719,129.0418,115.2729,22.34,33.332,70.0329
2015-02-26,92.1676,162.9394,74.8842,37.7159,200.5275,172.6932,30.915,56.7782,149.1651,63.432,58.7656,62.1477,124.6757,120.0,42.6259,199.6603,17.9463,34.46,85.2231,98.7101,34.1577,63.3656,57.7156,28.0585,18.2702,29.6655,58.0103,127.2672,114.0396,22.1035,33.0028,69.3745
2015-02-27,92.41,165.743,75.0756,37.9648,198.5568,173.0969,30.9326,57.5938,151.0585,64.2993,58.9109,62.7289,125.7556,124.71,42.8399,201.5541,17.8443,34.26,86.0032,99.3057,34.6319,63.8058,58.0066,28.4594,18.4168,29.585,58.7987,128.5891,115.1006,22.1964,33.5188,70.6069
2015-03-02,92.6523,165.4644,75.1451,37.9559,198.0829,173.3865,31.0119,58.0796,152.243,64.5244,59.3315,62.9058,126.9911,125.32,43.3448,204.0279,18.2097,34.81,87.3483,100.154,34.4848,64.5013,58.6327,28.8159,18.4599,30.1807,59.3273,129.1685,115.9711,22.2218,33.7501,71.4341
2015-03-03,91.6084,165.09,75.0669,37.9114,195.8509,172.8336,30.6683,57.8888,151.4892,64.6828,59.0868,62.7795,126.982,124.87,43.2592,202.5237,18.1332,34.48,87.4469,99.8652,34.5175,64.3605,58.4035,28.7089,18.434,30.1002,59.1033,128.2722,116.1706,22.2556,33.5277,71.2484
2015-03-04,91.8694,163.3051,74.6493,37.6714,198.2512,171.3064,30.1925,56.917,150.8791,63.974,58.7656,61.9979,125.655,125.44,43.0795,200.4758,17.7594,34.21,87.0613,98.0783,34.1577,64.4837,57.5922,28.6911,18.2012,29.7536,58.4852,127.5751,115.4905,21.867,33.2697,70.7335
2015-03-05,92.5032,162.9307,75.0321,37.9203,207.5247,171.675,30.0692,57.1513,152.4853,63.9407,59.1403,61.8875,127.2382,124.59,43.4731,204.9613,17.5554,34.53,87.7249,98.5205,34.2886,64.7303,58.0684,28.7357,18.2874,29.8352,58.7091,128.4261,115.9893,22.112,33.5811,74.3377
2015-03-06,90.0517,157.2277,73.9709,36.8003,208.6053,165.1363,29.1001,56.3877,147.7384,61.3891,57.3813,59.3492,122.4701,121.895,41.7017,198.7723,17.2325,34.66,84.9541,94.4595,32.9805,62.6436,56.631,28.1565,17.5114,29.5824,56.9531,124.1347,112.0265,21.3603,32.7893,73.1982
2015-03-09,90.0238,157.1058,74.371,36.8536,206.3037,164.9695,29.5494,55.9539,149.3805,62.0311,57.9779,59.4256,123.4951,122.345,,201.3186,17.36,34.87,85.5369,95.019,33.2257,63.1895,56.728,28.4149,17.5977,29.8107,57.2488,125.5833,113.5046,21.5545,32.9406,78.2964
2015-03-10,88.1502,156.6531,73.562,36.5781,203.0921,163.8198,29.2851,56.0494,149.7125,62.4814,58.0849,59.0011,123.3212,120.445,,202.5237,17.2155,34.12,84.4161,94.27,33.2176,63.2599,56.3929,28.2991,17.6149,29.5579,57.2398,124.9586,112.6522,21.6221,33.4743,77.9841
2015-03-11,88.2062,156.1568,73.8665,37.0848,202.53,163.1264,29.4172,56.7176,150.1163,61.8977,57.9396,58.6785,123.1656,119.92,,202.5962,17.326,34.14,85.1334,94.3783,32.6861,63.6297,56.4458,28.4684,17.5804,29.3296,57.5892,126.4796,112.4437,21.6306,33.8123,77.4355
2015-03-12,89.7348,159.8572,74.7624,37.8314,206.5178,166.4605,29.7256,57.1044,153.6429,62.79,58.9874,59.7397,125.6916,120.95,,207.2991,17.7169,34.99,87.3931,95.8764,32.9723,65.1,57.6717,29.1812,17.8132,29.9249,58.3508,127.7652,115.4814,22.0275,34.2482,77.9166
2015-03-13,87.8426,160.188,73.8578,37.7336,205.6257,166.9911,29.1265,56.6824,153.1583,62.5565,58.9033,59.519,124.4469,119.45,,207.0635,17.6744,34.54,86.7744,95.4432,32.8578,65.2849,57.4585,29.4039,17.7701,30.0635,58.53,128.3084,115.5449,21.9937,34.1415,79.6723
2015-03-16,88.1875,162.8785,74.6319,38.3702,210.6662,168.7067,29.6727,57.1044,155.7965,62.7066,60.341,60.0198,125.6092,118.875,,212.591,17.8698,35.01,87.3662,96.2554,33.1603,66.3503,57.7961,30.0187,18.184,30.6587,59.4527,129.9381,116.4245,22.3147,34.8353,80.0943
2015-03-17,87.7308,162.06,74.3884,38.3522,208.989,168.1938,29.4789,57.1308,155.1145,62.2563,60.1269,59.6718,125.8471,118.85,,210.815,17.8953,34.93,87.5994,96.463,33.3157,67.2923,57.8405,29.9831,18.2788,30.7729,59.5513,130.092,117.1046,22.2302,34.7019,77.3173
2015-03-18,89.0264,166.7356,75.9165,38.9977,210.9963,171.3244,30.0604,58.0628,157.6271,64.1825,61.4959,60.699,129.1601,120.74,,214.503,18.1672,35.81,89.1327,98.2679,34.0596,68.4281,59.1198,30.5979,18.7444,31.4496,60.9848,133.6262,118.4286,22.8552,35.6182,77.8406
2015-03-19,88.1689,167.258,75.3984,39.1591,210.4521,171.7754,29.8577,58.5112,156.8464,64.0241,61.3977,61.0046,129.1784,120.05,,212.7994,18.0398,35.74,89.2045,98.4123,33.7163,68.1992,59.4573,30.5177,18.7271,31.205,60.6801,133.353,118.2653,22.7961,35.6271,78.921
2015-03-20,91.0584,171.8204,76.2327,39.7956,213.1731,176.091,30.3599,60.0322,161.369,65.9837,62.9378,62.5921,132.4548,122.56,,217.9735,18.4561,36.79,91.8408,102.374,34.6973,70.0746,61.4917,31.3286,19.391,31.5149,62.6243,136.1221,121.5117,23.4296,36.6412,75.2999
2015-03-23,91.0118,171.9945,75.7497,40.1004,212.9054,178.2488,30.2894,59.364,162.3112,66.2088,62.7299,62.8723,132.4639,121.77,45.7495,217.3392,18.2862,36.58,91.4014,102.2296,34.681,69.7048,61.5627,31.382,19.3221,31.254,62.3645,136.8781,120.9857,23.3536,36.3387,73.8481
2015-03-24,90.5644,171.3763,75.3896,39.7866,206.384,176.3209,30.2189,58.7134,161.7818,65.9503,62.2447,62.295,131.7684,121.38,44.9964,215.4454,17.9718,36.06,90.6482,101.4896,34.7137,68.93,60.781,30.9632,18.9772,30.8381,61.4775,135.5937,119.3626,23.1002,35.8761,73.7891
2015-03-25,88.9891,169.0429,74.3357,39.1053,204.1715,174.0658,29.3203,58.5639,158.7218,64.983,60.6892,61.1235,129.1876,118.98,44.2775,211.2499,17.428,35.49,88.9803,99.5945,34.1823,67.715,59.6439,30.2415,18.7099,29.7047,60.4114,132.7609,117.2316,22.5934,35.0933,73.4514
2015-03-26,88.7375,167.7369,74.3093,38.6122,203.2794,173.8447,29.1265,58.6167,157.8963,64.5411,60.4505,60.8348,128.5012,119.23,43.8582,211.4311,17.2325,35.65,87.4918,99.5132,34.215,67.5477,59.7416,30.09,18.6237,29.6558,59.9097,132.014,116.3248,22.34,34.9421,73.4008
2015-03-27,89.5204,169.1387,74.485,38.5853,204.9432,174.6407,29.1177,57.7902,157.3631,64.8579,60.412,61.3951,128.5471,120.74,43.6956,211.8689,17.1982,35.93,88.0068,100.1179,34.4602,67.5565,59.5018,30.2148,18.7099,29.8759,60.4382,132.6789,116.3794,22.3992,35.0311,72.7171
2015-03-30,89.6323,171.4982,74.1161,39.4101,208.9533,176.1529,29.2234,58.6958,159.1977,65.6334,60.7585,62.5242,130.7906,120.19,44.348,213.4372,17.4642,36.41,89.3531,101.3903,35.8174,68.5602,60.6388,30.6514,19.0634,29.9656,61.4954,135.5937,118.0284,22.8299,35.4669,72.8774
